address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint
avenida de America,1,es,flat,penthouse,3808,Salamanca,True,,7,False,False,True,False,False,40.4410957,-3.6726353,Madrid,Guindalera,False,41,rent,,,,1650.0,10.0,8.3416914E7,penthouse,Madrid,2,False,160.0,good,"Guindalera, Madrid",Ático en avenida de America,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/62/d8/617622647.jpg,https://www.idealista.com/inmueble/83416914/,POINT(-3.6726353 40.4410957)
"calle de Atocha, Madrid, 74",1,es,flat,,808,Centro,False,,4,False,False,True,False,False,40.4114359,-3.6975186,Madrid,Lavapiés-Embajadores,False,24,rent,,,,750.0,17.0,8.3416888E7,flat,Madrid,1,True,45.0,good,"Lavapiés-Embajadores, Madrid","Piso en calle de Atocha, Madrid, 74",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/26/ba/617587722.jpg,https://www.idealista.com/inmueble/83416888/,POINT(-3.6975186 40.4114359)
"plaza de las Cortes, Madrid, 3",1,es,flat,,709,Centro,True,Pz C3,2,False,False,True,False,False,40.41589,-3.69584,Madrid,Huertas-Cortes,False,16,rent,True,False,200.0,1700.0,19.0,8.3416868E7,flat,Madrid,2,True,90.0,good,"Huertas-Cortes, Madrid","Piso en plaza de las Cortes, Madrid, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/92/96/617588570.jpg,https://www.idealista.com/inmueble/83416868/,POINT(-3.69584 40.41589)
"calle Isla Timor, 6",2,es,flat,duplex,8907,Fuencarral,True,,2,False,False,False,False,False,40.49565,-3.68664,Madrid,Tres Olivos - Valverde,False,19,rent,True,True,,800.0,9.0,8.3416316E7,duplex,Madrid,2,True,85.0,good,"Tres Olivos - Valverde, Madrid","Dúplex en calle Isla Timor, 6",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/9b/5b/617577468.jpg,https://www.idealista.com/inmueble/83416316/,POINT(-3.68664 40.49565)
"calle de Bocángel, Madrid",1,es,flat,,3831,Salamanca,True,AVI-JD-BOCÁNGEL950,2,False,False,True,False,True,40.4302096,-3.662552,Madrid,Fuente del Berro,False,39,rent,True,False,100.0,950.0,19.0,8.3416787E7,flat,Madrid,1,False,50.0,good,"Fuente del Berro, Madrid","Piso en calle de Bocángel, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/24/b4/617585594.jpg,https://www.idealista.com/inmueble/83416787/,POINT(-3.662552 40.4302096)
"calle de Cuesta Blanca, Alcobendas",2,es,flat,duplex,12211,El Soto de la Moraleja,True,"CUESTA BLANCA, 50",-1,False,False,False,False,False,40.5200105,-3.6553315,La Moraleja,,False,32,rent,True,True,,1350.0,13.0,8.3416758E7,duplex,Madrid,2,False,105.0,good,"El Soto de la Moraleja, La Moraleja","Dúplex en calle de Cuesta Blanca, Alcobendas",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/ef/26/617584786.jpg,https://www.idealista.com/inmueble/83416758/,POINT(-3.6553315 40.5200105)
barrio Vallehermoso,3,es,flat,,2806,Chamberí,True,AM1811080,3,False,False,True,True,True,40.4418269,-3.7066347,Madrid,Vallehermoso,False,24,rent,,,,3300.0,17.0,8.3416717E7,flat,Madrid,4,False,197.0,good,"Vallehermoso, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/73/95/617584226.jpg,https://www.idealista.com/inmueble/83416717/,POINT(-3.7066347 40.4418269)
"calle de Emilio Ferrari, Madrid",1,es,flat,,5577,Ciudad Lineal,True,"EMILIO FERRARI, 69",2,False,False,False,False,False,40.429839,-3.640582,Madrid,Pueblo Nuevo,False,14,rent,,,,790.0,12.0,8.3416667E7,flat,Madrid,2,False,65.0,good,"Pueblo Nuevo, Madrid","Piso en calle de Emilio Ferrari, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/75/69/617583058.jpg,https://www.idealista.com/inmueble/83416667/,POINT(-3.640582 40.429839)
"calle de Claudio Coello, Madrid",2,es,flat,,2109,Salamanca,False,28-292-2083,5,False,False,True,False,False,40.4291121,-3.6853692,Madrid,Recoletos,False,34,rent,,,,1300.0,19.0,8.3416646E7,flat,Madrid,2,False,70.0,good,"Recoletos, Madrid","Piso en calle de Claudio Coello, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/69/0a/617582713.jpg,https://www.idealista.com/inmueble/83416646/,POINT(-3.6853692 40.4291121)
"salvador Dali, 12",3,es,flat,penthouse,13663,Golf - El Carralero,True,Atenea III,3,False,False,True,True,False,40.45256,-3.85856,Majadahonda,,False,27,rent,True,True,,1750.0,12.0,8.3416634E7,penthouse,Madrid,4,True,146.0,good,"Golf - El Carralero, Majadahonda","Ático en salvador Dali, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/4c/e9/617582115.jpg,https://www.idealista.com/inmueble/83416634/,POINT(-3.85856 40.45256)
"calle damasco, 6",2,es,flat,,6686,Moratalaz,True,,2,False,False,True,False,False,40.4013383,-3.6277904,Madrid,Pavones,False,7,rent,True,True,,900.0,10.0,3.374458E7,flat,Madrid,3,True,90.0,good,"Pavones, Madrid","Piso en calle damasco, 6",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/11/cf/151842672.jpg,https://www.idealista.com/inmueble/33744580/,POINT(-3.6277904 40.4013383)
calle Infanta Mercedes s/n,1,es,flat,,5236,Tetuán,True,Móvil 608119035,7,False,False,True,False,False,40.4630656,-3.6936564,Madrid,Cuzco-Castillejos,False,20,rent,True,False,80.0,900.0,18.0,8.3416289E7,flat,Madrid,1,True,50.0,good,"Cuzco-Castillejos, Madrid",Piso en calle Infanta Mercedes s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/f8/c8/617576111.jpg,https://www.idealista.com/inmueble/83416289/,POINT(-3.6936564 40.4630656)
"calle de diego de león, 29",2,es,flat,,2809,Salamanca,False,,5,False,False,True,False,False,40.4350071,-3.6813516,Madrid,Castellana,False,17,rent,True,False,150.0,2000.0,25.0,3.0930335E7,flat,Madrid,2,True,80.0,good,"Castellana, Madrid","Piso en calle de diego de león, 29",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/d3/7f/108384122.jpg,https://www.idealista.com/inmueble/30930335/,POINT(-3.6813516 40.4350071)
"calle de O'Donnell, Madrid",2,es,flat,,2568,Salamanca,True,,1,False,False,True,False,False,40.423933,-3.6753599,Madrid,Goya,False,50,rent,,,,2500.0,17.0,8.3416221E7,flat,Madrid,3,False,150.0,good,"Goya, Madrid","Piso en calle de O'Donnell, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/0a/c2/617575035.jpg,https://www.idealista.com/inmueble/83416221/,POINT(-3.6753599 40.423933)
"calle de Santa Engracia, Madrid",1,es,flat,,1639,Chamberí,False,gala0188,3,False,False,True,False,False,40.4297254,-3.6951949,Madrid,Almagro,False,12,rent,,,,1000.0,20.0,8.3416219E7,flat,Madrid,1,False,50.0,good,"Almagro, Madrid","Piso en calle de Santa Engracia, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/e2/54/617574355.jpg,https://www.idealista.com/inmueble/83416219/,POINT(-3.6951949 40.4297254)
calle Lagasca,1,es,flat,,2813,Salamanca,False,Lagasca I,-1,False,False,False,True,False,40.4379707,-3.6862548,Madrid,Castellana,False,15,rent,,,,1500.0,23.0,1518335.0,flat,Madrid,1,False,65.0,good,"Castellana, Madrid",Piso en calle Lagasca,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/e6/4f/17381654.jpg,https://www.idealista.com/inmueble/1518335/,POINT(-3.6862548 40.4379707)
calle Serrano,2,es,flat,,1724,Salamanca,True,Serrano D - IV,3,False,False,True,False,False,40.4241323,-3.6863174,Madrid,Recoletos,False,19,rent,,,,3995.0,36.0,2.8541595E7,flat,Madrid,2,False,110.0,good,"Recoletos, Madrid",Piso en calle Serrano,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/ea/da/71580207.jpg,https://www.idealista.com/inmueble/28541595/,POINT(-3.6863174 40.4241323)
"calle General Pardiñas, 13",2,es,flat,,2329,Salamanca,True,,3,False,False,True,False,False,40.4250372,-3.6789348,Madrid,Goya,False,12,rent,,,,1200.0,20.0,2036647.0,flat,Madrid,1,True,60.0,good,"Goya, Madrid","Piso en calle General Pardiñas, 13",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/60/e7/617569512.jpg,https://www.idealista.com/inmueble/2036647/,POINT(-3.6789348 40.4250372)
"calle Concejal Francisco José Jiménez Martín, Madrid",2,es,flat,,4115,Latina,True,"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 142",4,False,False,True,False,False,40.40098,-3.7481967,Madrid,Lucero,False,19,rent,True,False,60.0,890.0,12.0,8.3416138E7,flat,Madrid,3,False,72.0,good,"Lucero, Madrid","Piso en calle Concejal Francisco José Jiménez Martín, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/7b/a8/617571534.jpg,https://www.idealista.com/inmueble/83416138/,POINT(-3.7481967 40.40098)
"calle de Juan Ramón Jiménez, Madrid",3,es,flat,,4855,Chamartín,True,,11,False,False,True,False,False,40.4582745,-3.6867993,Madrid,Bernabéu-Hispanoamérica,False,22,rent,True,False,150.0,1600.0,12.0,8.3416127E7,flat,Madrid,3,False,130.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de Juan Ramón Jiménez, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/ef/24/617571367.jpg,https://www.idealista.com/inmueble/83416127/,POINT(-3.6867993 40.4582745)
"calle de Martín de los Heros, Madrid",1,es,flat,,2144,Moncloa,True,,2,False,False,True,False,False,40.4329235,-3.7177619,Madrid,Argüelles,False,15,rent,,,,1450.0,14.0,8.3416116E7,flat,Madrid,2,False,102.0,good,"Argüelles, Madrid","Piso en calle de Martín de los Heros, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/fb/55/617570958.jpg,https://www.idealista.com/inmueble/83416116/,POINT(-3.7177619 40.4329235)
"calle San Manuel, 5",1,es,flat,,5049,Latina,True,,7,False,False,True,False,False,40.4023848,-3.7607785,Madrid,Aluche,False,17,rent,,,,950.0,11.0,2.6663199E7,flat,Madrid,3,True,90.0,good,"Aluche, Madrid","Piso en calle San Manuel, 5",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/3e/d2/32135940.jpg,https://www.idealista.com/inmueble/26663199/,POINT(-3.7607785 40.4023848)
calle de Fuencarral,1,es,flat,,550,Centro,True,a465,2,False,False,True,False,False,40.4213375,-3.7020463,Madrid,Chueca-Justicia,False,34,rent,,,,1200.0,20.0,8.3416058E7,flat,Madrid,3,False,60.0,good,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/11/bf/617766396.jpg,https://www.idealista.com/inmueble/83416058/,POINT(-3.7020463 40.4213375)
barrio Ciudad Universitaria,1,es,flat,,4348,Moncloa,True,FR-226,6,False,False,True,False,False,40.4551936,-3.7128778,Madrid,Ciudad Universitaria,False,21,rent,,,,900.0,16.0,8.3416033E7,flat,Madrid,2,False,55.0,good,"Ciudad Universitaria, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/ea/1c/617568757.jpg,https://www.idealista.com/inmueble/83416033/,POINT(-3.7128778 40.4551936)
"calle Marqués de Santa Ana, 6",2,es,flat,penthouse,843,Centro,True,,4,False,False,False,False,False,40.4242083,-3.7050607,Madrid,Malasaña-Universidad,False,11,rent,,,,1275.0,20.0,4.0159128E7,penthouse,Madrid,2,True,65.0,good,"Malasaña-Universidad, Madrid","Ático en calle Marqués de Santa Ana, 6",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/f1/c2/275003978.jpg,https://www.idealista.com/inmueble/40159128/,POINT(-3.7050607 40.4242083)
calle coslada,1,es,flat,,3682,Salamanca,False,,2,False,False,True,False,False,40.4400312,-3.6733461,Madrid,Guindalera,False,12,rent,,,,900.0,13.0,3.2144406E7,flat,Madrid,2,False,70.0,good,"Guindalera, Madrid",Piso en calle coslada,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/e2/35/127267774.jpg,https://www.idealista.com/inmueble/32144406/,POINT(-3.6733461 40.4400312)
paseo DE LA HABANA/COCHABAMBA,2,es,flat,,4489,Chamartín,True,,3,False,False,True,False,False,40.45395,-3.68384,Madrid,Bernabéu-Hispanoamérica,False,21,rent,True,True,,1500.0,17.0,8.341595E7,flat,Madrid,2,False,90.0,good,"Bernabéu-Hispanoamérica, Madrid",Piso en paseo DE LA HABANA/COCHABAMBA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/95/0d/617566719.jpg,https://www.idealista.com/inmueble/83415950/,POINT(-3.68384 40.45395)
"avenida de Fuencarral, 56",1,es,flat,studio,13287,Valdelacasa,True,,4,False,False,True,True,False,40.5290745,-3.6508848,Alcobendas,,False,15,rent,True,True,,990.0,12.0,3.5530427E7,studio,Madrid,0,True,80.0,good,"Valdelacasa, Alcobendas","Estudio en avenida de Fuencarral, 56",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/14/b5/158642420.jpg,https://www.idealista.com/inmueble/35530427/,POINT(-3.6508848 40.5290745)
"calle del Príncipe de Vergara, Madrid",4,es,flat,penthouse,3013,Salamanca,True,,8,False,False,True,False,False,40.4351533,-3.6781349,Madrid,Castellana,False,31,rent,True,True,,3100.0,15.0,8.3415265E7,penthouse,Madrid,3,False,210.0,good,"Castellana, Madrid","Ático en calle del Príncipe de Vergara, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/2c/60/617555978.jpg,https://www.idealista.com/inmueble/83415265/,POINT(-3.6781349 40.4351533)
"calle de Valderribas, Madrid",2,es,flat,,2956,Retiro,True,,2,False,False,True,False,False,40.4034242,-3.6738778,Madrid,Pacífico,False,11,rent,,,,2100.0,21.0,8.341513E7,flat,Madrid,3,False,100.0,good,"Pacífico, Madrid","Piso en calle de Valderribas, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/5a/c6/617554196.jpg,https://www.idealista.com/inmueble/83415130/,POINT(-3.6738778 40.4034242)
"calle Londres, Madrid, 41",1,es,flat,,3581,Salamanca,True,,1,False,False,True,True,False,40.4317528,-3.6667875,Madrid,Guindalera,False,13,rent,True,True,,1250.0,14.0,8.3414965E7,flat,Madrid,3,True,90.0,good,"Guindalera, Madrid","Piso en calle Londres, Madrid, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/fe/92/617552000.jpg,https://www.idealista.com/inmueble/83414965/,POINT(-3.6667875 40.4317528)
"calle de Lavapiés, Madrid",1,es,flat,,746,Centro,True,"LAVAPIES, 7",-1,False,False,False,False,False,40.4099422,-3.7041044,Madrid,Lavapiés-Embajadores,False,10,rent,,,,990.0,15.0,8.3414959E7,flat,Madrid,2,False,67.0,good,"Lavapiés-Embajadores, Madrid","Piso en calle de Lavapiés, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/56/d4/617551650.jpg,https://www.idealista.com/inmueble/83414959/,POINT(-3.7041044 40.4099422)
"calle del Alcalde Sainz de Baranda, 22",1,es,flat,,2420,Retiro,False,,5,False,False,True,False,False,40.4168016,-3.675565,Madrid,Ibiza,False,9,rent,,,,1100.0,17.0,2.8561194E7,flat,Madrid,2,True,65.0,good,"Ibiza, Madrid","Piso en calle del Alcalde Sainz de Baranda, 22",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/fc/a9/71883752.jpg,https://www.idealista.com/inmueble/28561194/,POINT(-3.675565 40.4168016)
avenida Orcasur,2,es,flat,,5321,Usera,False,AU-UVV517,2,False,False,False,False,False,40.3688403,-3.7013702,Madrid,12 de Octubre-Orcasur,False,12,rent,,,,850.0,6.0,8.3414916E7,flat,Madrid,3,False,135.0,good,"12 de Octubre-Orcasur, Madrid",Piso en avenida Orcasur,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/55/41/573193348.jpg,https://www.idealista.com/inmueble/83414916/,POINT(-3.7013702 40.3688403)
ibiza,1,es,flat,,2161,Retiro,False,M ibiza bj,-1,False,False,True,False,False,40.4200399,-3.6790211,Madrid,Ibiza,False,16,rent,,,,1000.0,20.0,8.3414902E7,flat,Madrid,1,False,51.0,good,"Ibiza, Madrid",Piso en ibiza,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/b2/0f/617550221.jpg,https://www.idealista.com/inmueble/83414902/,POINT(-3.6790211 40.4200399)
"avenida de los Rosales, Madrid",2,es,flat,,5801,Usera,True,"ROSALES, 16",3,False,False,True,False,False,40.3653484,-3.69173,Madrid,San Fermín,False,35,rent,True,True,,950.0,11.0,8.3414818E7,flat,Madrid,2,False,89.0,good,"San Fermín, Madrid","Piso en avenida de los Rosales, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/93/c0/617548940.jpg,https://www.idealista.com/inmueble/83414818/,POINT(-3.69173 40.3653484)
barrio Bernabéu-Hispanoamérica,1,es,flat,,4757,Chamartín,True,,7,False,False,True,False,False,40.4555222,-3.6806584,Madrid,Bernabéu-Hispanoamérica,False,12,rent,,,,900.0,18.0,3.9279739E7,flat,Madrid,1,False,50.0,good,"Bernabéu-Hispanoamérica, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/03/79/257054454.jpg,https://www.idealista.com/inmueble/39279739/,POINT(-3.6806584 40.4555222)
plaza España,1,es,flat,,1077,Moncloa,True,,10,False,False,True,False,False,40.4229122,-3.7138753,Madrid,Argüelles,False,11,rent,,,,2500.0,25.0,8.3414809E7,flat,Madrid,1,False,100.0,good,"Argüelles, Madrid",Piso en plaza España,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/a5/b6/617548209.jpg,https://www.idealista.com/inmueble/83414809/,POINT(-3.7138753 40.4229122)
pIZARRO s/n,1,es,flat,studio,724,Centro,False,piz18,1,False,False,False,False,False,40.4230266,-3.7059677,Madrid,Malasaña-Universidad,False,19,rent,,,,850.0,15.0,8.3414773E7,studio,Madrid,0,True,57.0,good,"Malasaña-Universidad, Madrid",Estudio en pIZARRO s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/d2/27/617546787.jpg,https://www.idealista.com/inmueble/83414773/,POINT(-3.7059677 40.4230266)
avenida Juan Negrín,1,es,flat,,13529,Buenavista,True,39529345,-1,False,False,False,False,False,40.3010888,-3.7541501,Getafe,,False,9,rent,,,,825.0,9.0,8.3414678E7,flat,Madrid,3,False,90.0,good,"Buenavista, Getafe",Piso en avenida Juan Negrín,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/96/73/617550408.jpg,https://www.idealista.com/inmueble/83414678/,POINT(-3.7541501 40.3010888)
"calle de Cadarso, Madrid",1,es,flat,,1118,Moncloa,False,04566,2,False,False,True,False,False,40.4230878,-3.714319,Madrid,Argüelles,False,25,rent,,,,1400.0,16.0,8.3414647E7,flat,Madrid,2,False,85.0,good,"Argüelles, Madrid","Piso en calle de Cadarso, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/45/1b/617543030.jpg,https://www.idealista.com/inmueble/83414647/,POINT(-3.714319 40.4230878)
"calle Olímpica Conchita Puig, 4",1,es,flat,,12627,Parque Ondarreta - Urtinsa,True,,8,False,False,True,False,False,40.3442938,-3.819066,Alcorcón,Parque Ondarreta - Urtinsa,False,24,rent,,,,780.0,8.0,2017423.0,flat,Madrid,3,True,100.0,good,"Parque Ondarreta - Urtinsa, Alcorcón","Piso en calle Olímpica Conchita Puig, 4",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/d1/17/617538998.jpg,https://www.idealista.com/inmueble/2017423/,POINT(-3.819066 40.3442938)
"calle Ariza, 21",1,es,flat,,3712,Latina,True,,0,False,False,True,False,False,40.3962816,-3.7389004,Madrid,Los Cármenes,False,20,rent,,,,850.0,9.0,8.3414556E7,flat,Madrid,4,True,100.0,good,"Los Cármenes, Madrid","Piso en calle Ariza, 21",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/c8/30/617545276.jpg,https://www.idealista.com/inmueble/83414556/,POINT(-3.7389004 40.3962816)
"calle de Canillas, Madrid",1,es,flat,,4226,Chamartín,True,1642,1,False,False,True,False,False,40.443072,-3.6682572,Madrid,Prosperidad,False,15,rent,,,,1000.0,29.0,8.341443E7,flat,Madrid,1,False,35.0,good,"Prosperidad, Madrid","Piso en calle de Canillas, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/9c/9a/617538790.jpg,https://www.idealista.com/inmueble/83414430/,POINT(-3.6682572 40.443072)
calle Villalmanzo,1,es,flat,,8332,Vicálvaro,False,am89,3,False,False,False,False,False,40.4055284,-3.6068252,Madrid,Casco Histórico de Vicálvaro,False,22,rent,,,,770.0,12.0,8.3414375E7,flat,Madrid,3,False,64.0,good,"Casco Histórico de Vicálvaro, Madrid",Piso en calle Villalmanzo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/10/12/617536901.jpg,https://www.idealista.com/inmueble/83414375/,POINT(-3.6068252 40.4055284)
"valverde, 31",1,es,flat,studio,712,Centro,False,3248-14475,2,False,False,True,False,False,40.4228046,-3.7017833,Madrid,Malasaña-Universidad,False,11,rent,,,,850.0,24.0,8.3414309E7,studio,Madrid,0,True,35.0,good,"Malasaña-Universidad, Madrid","Estudio en valverde, 31",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/a1/2d/617535609.jpg,https://www.idealista.com/inmueble/83414309/,POINT(-3.7017833 40.4228046)
calle bravo murillo,1,es,flat,,2809,Chamberí,False,332,3,False,False,True,False,False,40.4418648,-3.7018908,Madrid,Nuevos Ministerios-Ríos Rosas,False,15,rent,,,,1300.0,22.0,3.1473574E7,flat,Madrid,1,False,58.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle bravo murillo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/47/f2/117191031.jpg,https://www.idealista.com/inmueble/31473574/,POINT(-3.7018908 40.4418648)
