address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
"calle de O'Donnell, Madrid",3,es,{'typology': 'flat'},2250,Retiro,True,IBIZA 2001,5,False,False,True,True,True,40.4205954,-3.6780897,Madrid,Ibiza,False,45,rent,,2450.0,14.0,83463954,flat,Madrid,4,False,170.0,good,"{'subtitle': 'Ibiza, Madrid', 'title': ""Piso en calle de O'Donnell, Madrid""}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/e0/e4/618501063.jpg,https://www.idealista.com/inmueble/83463954/
"calle de la Fuente Carrantona, Madrid, 36",2,es,{'typology': 'flat'},6333,Moratalaz,True,,4,False,False,True,False,False,40.4094379,-3.6299575,Madrid,Horcajo,False,30,rent,,870.0,9.0,83463899,flat,Madrid,3,True,98.0,good,"{'subtitle': 'Horcajo, Madrid', 'title': 'Piso en calle de la Fuente Carrantona, Madrid, 36'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/24/3f/618500143.jpg,https://www.idealista.com/inmueble/83463899/
barrio Chueca-Justicia,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",743,Centro,True,M-14-00211,4,False,False,True,False,False,40.4232084,-3.7024021,Madrid,Chueca-Justicia,False,5,rent,,1450.0,22.0,83463870,studio,Madrid,0,False,65.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Estudio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/0b/5b/618499474.jpg,https://www.idealista.com/inmueble/83463870/
"calle de Doctor Ramón Castroviejo, Madrid, 65",1,es,"{'typology': 'flat', 'subTypology': 'studio'}",6559,Fuencarral,True,RE-DRC,9,False,False,True,False,False,40.4735466,-3.7246578,Madrid,Peñagrande,False,11,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",815.0,15.0,83463839,studio,Madrid,0,True,56.0,good,"{'subtitle': 'Peñagrande, Madrid', 'title': 'Estudio en calle de Doctor Ramón Castroviejo, Madrid, 65'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/f1/7b/618498455.jpg,https://www.idealista.com/inmueble/83463839/
"calle Colibrí, 3",1,es,{'typology': 'flat'},12412,La Alhóndiga,True,,3,False,False,False,False,False,40.3080194,-3.7378691,Getafe,,False,11,rent,,575.0,10.0,38476205,flat,Madrid,2,True,60.0,good,"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Piso en calle Colibrí, 3'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/d3/f6/237116274.jpg,https://www.idealista.com/inmueble/38476205/
calle Prieto Ureña,2,es,{'typology': 'flat'},5903,Chamartín,True,A-ANALIA-001,3,False,False,True,True,False,40.4635976,-3.6715798,Madrid,Nueva España,False,27,rent,,1250.0,14.0,83463620,flat,Madrid,2,False,87.0,,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en calle Prieto Ureña'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/31/af/618507347.jpg,https://www.idealista.com/inmueble/83463620/
"calle de Hermosilla, Madrid",1,es,{'typology': 'flat'},3247,Salamanca,True,04194,2,False,False,False,False,True,40.4263914,-3.6679961,Madrid,Fuente del Berro,False,21,rent,,700.0,16.0,83463594,flat,Madrid,1,False,45.0,good,"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en calle de Hermosilla, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/f4/33/618494024.jpg,https://www.idealista.com/inmueble/83463594/
del Porvenir,2,es,"{'typology': 'flat', 'subTypology': 'studio'}",3208,Salamanca,True,04169,bj,False,False,True,True,True,40.4242752,-3.6676009,Madrid,Fuente del Berro,False,24,rent,,1200.0,15.0,83463565,studio,Madrid,0,False,80.0,good,"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Estudio en del Porvenir'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/be/22/618493669.jpg,https://www.idealista.com/inmueble/83463565/
"calle de la Hacienda de Pavones, Madrid",1,es,{'typology': 'flat'},5198,Moratalaz,True,A16800,bj,False,False,True,False,False,40.4054962,-3.6445375,Madrid,Vinateros,False,28,rent,,700.0,15.0,83463528,flat,Madrid,2,False,48.0,good,"{'subtitle': 'Vinateros, Madrid', 'title': 'Piso en calle de la Hacienda de Pavones, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/22/fb/618493543.jpg,https://www.idealista.com/inmueble/83463528/
ángel González Tejedor,1,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",4288,Ciudad Lineal,True,04193,4,False,False,True,True,True,40.4335831,-3.6586383,Madrid,Ventas,False,20,rent,,860.0,12.0,83463533,penthouse,Madrid,1,False,70.0,good,"{'subtitle': 'Ventas, Madrid', 'title': 'Ático en ángel González Tejedor'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/65/5e/618492745.jpg,https://www.idealista.com/inmueble/83463533/
barrio Recoletos,1,es,{'typology': 'flat'},1947,Salamanca,True,L411B,4,False,False,True,False,False,40.4276917,-3.6862956,Madrid,Recoletos,False,19,rent,,1200.0,34.0,83463516,flat,Madrid,1,False,35.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/6d/6f/618492646.jpg,https://www.idealista.com/inmueble/83463516/
"calle de Don Ramón de la Cruz, Madrid",1,es,{'typology': 'flat'},2843,Salamanca,False,M-45-00144,4,False,False,True,True,False,40.4298818,-3.675413,Madrid,Lista,False,37,rent,,1200.0,24.0,83463504,flat,Madrid,2,False,50.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en calle de Don Ramón de la Cruz, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/2f/0a/618492229.jpg,https://www.idealista.com/inmueble/83463504/
"calle de San Cipriano, Madrid, 27",1,es,{'typology': 'flat'},8458,Vicálvaro,True,mdat8,4,False,False,False,False,False,40.4041871,-3.6056005,Madrid,Casco Histórico de Vicálvaro,False,10,rent,,600.0,10.0,83463491,flat,Madrid,2,True,60.0,good,"{'subtitle': 'Casco Histórico de Vicálvaro, Madrid', 'title': 'Piso en calle de San Cipriano, Madrid, 27'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/a2/96/618491967.jpg,https://www.idealista.com/inmueble/83463491/
"calle de Trafalgar, Madrid",2,es,{'typology': 'flat'},1864,Chamberí,True,SGF56138,2,False,False,True,False,False,40.4333248,-3.7017294,Madrid,Trafalgar,False,45,rent,,1700.0,11.0,83463461,flat,Madrid,3,False,160.0,good,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en calle de Trafalgar, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/a1/d2/618491573.jpg,https://www.idealista.com/inmueble/83463461/
"calle de Esparteros, 11",1,es,{'typology': 'flat'},170,Centro,False,,2,False,False,True,False,False,40.4154064,-3.7053271,Madrid,Sol,False,18,rent,,775.0,19.0,83463006,flat,Madrid,1,True,40.0,good,"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle de Esparteros, 11'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/e8/28/618485857.jpg,https://www.idealista.com/inmueble/83463006/
aviador Zorita,2,es,{'typology': 'flat'},3205,Tetuán,True,3248-14500,5,False,False,True,False,False,40.4449431,-3.6968379,Madrid,Cuatro Caminos,False,15,rent,,1300.0,14.0,83463423,flat,Madrid,2,False,90.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en aviador Zorita'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/0a/dc/618491235.jpg,https://www.idealista.com/inmueble/83463423/
barrio Goya,2,es,{'typology': 'flat'},2809,Salamanca,True,MON - 3561,3,False,False,True,False,False,40.4242702,-3.6725106,Madrid,Goya,False,3,rent,,2300.0,17.0,83463398,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/a4/80/618521735.jpg,https://www.idealista.com/inmueble/83463398/
"calle General Ricardos, Madrid",1,es,{'typology': 'flat'},3620,Carabanchel,True,G.R.,1,False,False,True,False,False,40.3890901,-3.7269182,Madrid,Opañel,False,25,rent,,800.0,13.0,83463393,flat,Madrid,2,False,60.0,good,"{'subtitle': 'Opañel, Madrid', 'title': 'Piso en calle General Ricardos, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/9d/08/618489771.jpg,https://www.idealista.com/inmueble/83463393/
goya s/n,1,es,{'typology': 'flat'},2914,Salamanca,True,Viviendas*D10*Goya,5,False,False,True,False,False,40.4257209,-3.6718503,Madrid,Goya,False,11,rent,,1050.0,21.0,83463383,flat,Madrid,1,True,50.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en goya s/n'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/af/5f/618489534.jpg,https://www.idealista.com/inmueble/83463383/
barrio Chopera,1,es,{'typology': 'flat'},2249,Arganzuela,True,RD116,bj,False,False,True,True,False,40.3968549,-3.6987115,Madrid,Chopera,False,23,rent,,750.0,14.0,83463371,flat,Madrid,1,False,55.0,good,"{'subtitle': 'Chopera, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/9a/79/618489396.jpg,https://www.idealista.com/inmueble/83463371/
calle del Duque de Sevilla,3,es,{'typology': 'flat'},3487,Chamartín,True,A-ELENA-015,3,False,False,True,False,False,40.4426953,-3.6811937,Madrid,El Viso,False,7,rent,,2500.0,16.0,83463369,flat,Madrid,3,False,160.0,,"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en calle del Duque de Sevilla'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/77/5a/618489018.jpg,https://www.idealista.com/inmueble/83463369/
calle del Corazón de María,5,es,{'typology': 'flat'},3897,Chamartín,True,A-ELENA-016,10,False,False,True,True,False,40.4420758,-3.6724568,Madrid,Prosperidad,False,37,rent,,4000.0,10.0,83463367,flat,Madrid,5,False,400.0,,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en calle del Corazón de María'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/12/27/618488929.jpg,https://www.idealista.com/inmueble/83463367/
calle de la Madera,1,es,{'typology': 'flat'},803,Centro,False,PA-CM5,2,False,False,True,False,False,40.4237568,-3.7059274,Madrid,Malasaña-Universidad,False,1,rent,,790.0,23.0,83463362,flat,Madrid,1,False,35.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en calle de la Madera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/25/50/618587865.jpg,https://www.idealista.com/inmueble/83463362/
calle Tercera,1,es,{'typology': 'flat'},5370,Chamartín,True,A-ELENA-017,bj,False,False,,False,False,40.4557695,-3.666927,Madrid,Bernabéu-Hispanoamérica,False,10,rent,,825.0,19.0,83463359,flat,Madrid,1,False,44.0,,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en calle Tercera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/fc/cc/618494770.jpg,https://www.idealista.com/inmueble/83463359/
"calle Galería Vallehermoso, 6",1,es,"{'typology': 'flat', 'subTypology': 'studio'}",2538,Chamberí,False,,4,False,False,True,False,False,40.4393274,-3.707697,Madrid,Vallehermoso,False,22,rent,,590.0,27.0,83463344,studio,Madrid,0,True,22.0,good,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Estudio en calle Galería Vallehermoso, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/cd/c7/618488729.jpg,https://www.idealista.com/inmueble/83463344/
"calle de José del Pino, 47",1,es,{'typology': 'flat'},7411,Villaverde,True,,1,False,False,False,False,False,40.3508791,-3.6899966,Madrid,Los Rosales,False,30,rent,,550.0,9.0,83463342,flat,Madrid,2,True,60.0,good,"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en calle de José del Pino, 47'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/cc/8a/618488688.jpg,https://www.idealista.com/inmueble/83463342/
barrio Mirasierra,4,es,{'typology': 'flat'},8938,Fuencarral,True,02290,2,False,False,True,True,True,40.4969907,-3.7080912,Madrid,Mirasierra,False,28,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2500.0,12.0,83463182,flat,Madrid,4,False,210.0,good,"{'subtitle': 'Mirasierra, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/77/93/618486009.jpg,https://www.idealista.com/inmueble/83463182/
"ronda de Segovia, Madrid, 59",2,es,{'typology': 'flat'},1349,Centro,True,,1,False,False,True,True,False,40.4085701,-3.7160582,Madrid,Palacio,False,13,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1250.0,15.0,83463318,flat,Madrid,2,True,83.0,good,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en ronda de Segovia, Madrid, 59'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/02/a1/618488607.jpg,https://www.idealista.com/inmueble/83463318/
barrio Palos de Moguer,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",1704,Arganzuela,True,RD115,bj,False,False,True,True,False,40.4022705,-3.6972076,Madrid,Palos de Moguer,False,29,rent,,650.0,19.0,83463292,studio,Madrid,0,False,35.0,good,"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Estudio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/32/00/618487622.jpg,https://www.idealista.com/inmueble/83463292/
barrio Casco Histórico de Barajas,1,es,{'typology': 'flat'},12407,Barajas,True,,bj,False,False,True,False,False,40.4717636,-3.5766678,Madrid,Casco Histórico de Barajas,False,1,rent,,850.0,11.0,83463247,flat,Madrid,3,False,75.0,good,"{'subtitle': 'Casco Histórico de Barajas, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/2e/54/618488266.jpg,https://www.idealista.com/inmueble/83463247/
marques de la ensenada,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",1496,Centro,False,,4,False,False,True,False,False,40.4261625,-3.6916443,Madrid,Chueca-Justicia,False,15,rent,,1300.0,33.0,83463231,studio,Madrid,0,False,40.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Estudio en marques de la ensenada'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/bf/cb/618486742.jpg,https://www.idealista.com/inmueble/83463231/
"calle Tercera, Madrid",1,es,{'typology': 'flat'},5374,Chamartín,True,04189,bj,False,False,False,True,True,40.4571695,-3.669527,Madrid,Bernabéu-Hispanoamérica,False,18,rent,,825.0,19.0,83463223,flat,Madrid,1,False,44.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en calle Tercera, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/6d/81/618486551.jpg,https://www.idealista.com/inmueble/83463223/
calle Jesús,1,es,{'typology': 'flat'},683,Centro,False,JES004,1,False,False,True,True,False,40.4129956,-3.6976798,Madrid,Huertas-Cortes,False,14,rent,,1800.0,23.0,83463197,flat,Madrid,2,False,78.0,good,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en calle Jesús'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/62/ef/618487357.jpg,https://www.idealista.com/inmueble/83463197/
barrio Ibiza,2,es,{'typology': 'flat'},2467,Retiro,True,02364,3,False,False,True,True,True,40.4155821,-3.6750495,Madrid,Ibiza,False,19,rent,,2500.0,25.0,83462103,flat,Madrid,3,False,100.0,good,"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/a8/69/618467195.jpg,https://www.idealista.com/inmueble/83462103/
barrio Bellas Vistas,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",3733,Tetuán,True,,4,False,False,True,True,False,40.4501558,-3.7072217,Madrid,Bellas Vistas,False,40,rent,,1300.0,18.0,83463036,penthouse,Madrid,2,False,74.0,good,"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/33/96/618487937.jpg,https://www.idealista.com/inmueble/83463036/
calle del Corazón de María,2,es,{'typology': 'flat'},3839,Chamartín,True,A-ELENA-013,21,False,False,True,False,False,40.4401758,-3.6709568,Madrid,Prosperidad,False,11,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1500.0,16.0,83463019,flat,Madrid,1,False,95.0,,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en calle del Corazón de María'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/f9/7f/618482400.jpg,https://www.idealista.com/inmueble/83463019/
calle Francisco Suárez,1,es,{'typology': 'flat'},5797,Chamartín,True,A-ELENA-014,2,False,False,True,False,False,40.4667006,-3.6849205,Madrid,Nueva España,False,18,rent,,1400.0,14.0,83463014,flat,Madrid,2,False,100.0,,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en calle Francisco Suárez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/ea/76/618482330.jpg,https://www.idealista.com/inmueble/83463014/
"calle de Jaime el Conquistador, 1",1,es,{'typology': 'flat'},2139,Arganzuela,True,,1,False,False,False,True,False,40.3980355,-3.6977718,Madrid,Chopera,False,10,rent,,850.0,19.0,83462952,flat,Madrid,1,True,45.0,good,"{'subtitle': 'Chopera, Madrid', 'title': 'Piso en calle de Jaime el Conquistador, 1'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/52/01/618487736.jpg,https://www.idealista.com/inmueble/83462952/
"calle Monteleón, 31",1,es,{'typology': 'flat'},1540,Chamberí,True,,4,False,False,False,False,False,40.4305106,-3.7045292,Madrid,Trafalgar,False,3,rent,,650.0,12.0,1981557,flat,Madrid,2,True,55.0,good,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en calle Monteleón, 31'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/5c/91/3480837.jpg,https://www.idealista.com/inmueble/1981557/
"calle Tomás López, Madrid, 10",2,es,{'typology': 'flat'},3085,Salamanca,True,,1,False,False,True,False,False,40.4262367,-3.6699505,Madrid,Goya,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1580.0,17.0,83462968,flat,Madrid,2,True,94.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en calle Tomás López, Madrid, 10'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/cf/b1/618483554.jpg,https://www.idealista.com/inmueble/83462968/
barrio Castellana,2,es,{'typology': 'flat'},2943,Salamanca,True,M-46-00375,2,False,False,True,False,False,40.4385347,-3.6845923,Madrid,Castellana,False,13,rent,,2600.0,22.0,83462944,flat,Madrid,3,False,120.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/b4/bb/618481681.jpg,https://www.idealista.com/inmueble/83462944/
barrio Trafalgar,1,es,{'typology': 'flat'},1537,Chamberí,True,W-A-3014,2,False,False,True,False,False,40.4302756,-3.7010382,Madrid,Trafalgar,False,18,rent,,1000.0,15.0,83462904,flat,Madrid,1,False,65.0,good,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/50/8b/618480743.jpg,https://www.idealista.com/inmueble/83462904/
"calle del Monasterio de Las Huelgas, 25",2,es,{'typology': 'flat'},9844,Fuencarral,True,,4,False,False,True,False,False,40.5051673,-3.7069437,Madrid,Montecarmelo,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1250.0,16.0,83454216,flat,Madrid,2,True,77.0,good,"{'subtitle': 'Montecarmelo, Madrid', 'title': 'Piso en calle del Monasterio de Las Huelgas, 25'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/e7/30/618319218.jpg,https://www.idealista.com/inmueble/83454216/
"calle de María Teresa Sáenz de Heredia, Madrid, 4",1,es,{'typology': 'flat'},4229,Ciudad Lineal,True,,3,False,False,False,False,False,40.421903,-3.65467,Madrid,Ventas,False,10,rent,,750.0,9.0,83462883,flat,Madrid,2,True,80.0,good,"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en calle de María Teresa Sáenz de Heredia, Madrid, 4'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/a5/b5/618480849.jpg,https://www.idealista.com/inmueble/83462883/
barrio Vallehermoso,2,es,{'typology': 'flat'},2906,Chamberí,True,j58,5,False,False,True,False,False,40.4411051,-3.7163191,Madrid,Vallehermoso,False,1,rent,,1250.0,15.0,83462874,flat,Madrid,2,False,82.0,good,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/c4/93/618480009.jpg,https://www.idealista.com/inmueble/83462874/
